code,name,brand,image,category,stores,generic,taxonomy_l3,taxonomy_l2
4002334114633,Jogurt Tropische Früchte,Die Privatmolkerei Bauer,https://images.openfoodfacts.org/images/products/400/233/411/4633/front_de.18.200.jpg,milch-eier,lidl,Fruchtjoghurt tropische Früchte,fruchtjoghurt,joghurt
4009932003215,Omega-3 Seefischöl 1000,Doppelherz,https://images.openfoodfacts.org/images/products/400/993/200/3215/front_de.33.200.jpg,sonstiges,rewe|dm,Omega-3 Fischöl Kapseln,nahrungsergaenzung,sonstiges
4061458045810,Knäckebrot - Vollkorn,Aldi,https://images.openfoodfacts.org/images/products/406/145/804/5810/front_de.62.200.jpg,brot-gebaeck,aldi,Knäckebrot Vollkorn,kekse-gebaeck,suesses-knabberei
4061458133616,Glückskekse,Sweet & Lucky,https://images.openfoodfacts.org/images/products/406/145/813/3616/front_de.43.200.jpg,suesses-knabberei,aldi,Glückskekse,gebaeckmischung,kekse-gebaeck
4045357009951,zarte Blüte Honig,Brunch,https://images.openfoodfacts.org/images/products/404/535/700/9951/front_fr.3.200.jpg,milch-eier,rewe,Brotaufstrich Honig,,
4388860398076,Skyr Natur,REWE Bio,https://images.openfoodfacts.org/images/products/438/886/039/8076/front_en.26.200.jpg,milch-eier,rewe,Skyr natur,skyr,joghurt
4388860692822,Knuspermüsli Schoko & Keks,REWE Beste Wahl,https://images.openfoodfacts.org/images/products/438/886/069/2822/front_de.7.200.jpg,fruehstueck-aufstrich,rewe,Knuspermüsli Schoko Keks,schokomuesli,muesli
4000539103063,Pralinés Classic,Lindt&Sprüngli,https://images.openfoodfacts.org/images/products/400/053/910/3063/front_de.28.200.jpg,suesses-knabberei,rewe,Pralinen,pralinen,pralinen-konfekt
4305615664101,rossmann ener Bio Bio Haferflocken Feinblatt 500g 0.85€ 1kg 1.70€,enerBiO,https://images.openfoodfacts.org/images/products/430/561/566/4101/front_de.46.200.jpg,fruehstueck-aufstrich,rossmann,Haferflocken Feinblatt,haferflocken,haferflocken-getreideflocken
4000406002277,Sonnenstern Grieß Weichweizen,Aurora Mühlen,https://images.openfoodfacts.org/images/products/400/040/600/2277/front_de.7.200.jpg,vorrat,rewe,Weichweizengrieß,weichweizengriess,griess-getreide
4056489127451,Pastasauce Bolognese,Combino,https://images.openfoodfacts.org/images/products/405/648/912/7451/front_de.43.200.jpg,fleisch-fisch,lidl,Pastasauce Bolognese,bolognese,pastasauce
4061458069946,Bio-Knusperriegel - Nussmix,Gut Bio,https://images.openfoodfacts.org/images/products/406/145/806/9946/front_de.35.200.jpg,suesses-knabberei,aldi,Müsliriegel Nuss,nuss-muesliriegel,muesliriegel
7613037672756,Sensational Hack,Nestlé,https://images.openfoodfacts.org/images/products/761/303/767/2756/front_de.52.200.jpg,sonstiges,rewe,Hackfleisch vegan,hackfleisch-vegan,fleischersatz
4056489108429,"Milch 1,5%",Milbona,https://images.openfoodfacts.org/images/products/405/648/910/8429/front_de.21.200.jpg,milch-eier,lidl,Milch fettarm,fettarme-milch,milch
4058172389689,Sesam ungeschält angef.,DmBio,https://images.openfoodfacts.org/images/products/405/817/238/9689/front_de.26.200.jpg,vorrat,dm,Sesam,sesam,samen
4056489124160,Baguette,Grafschafter,https://images.openfoodfacts.org/images/products/405/648/912/4160/front_de.27.200.jpg,brot-gebaeck,lidl,Baguette,baguette,baguette-ciabatta
4260248060044,Heiße Schokolade,Xucker,https://images.openfoodfacts.org/images/products/426/024/806/0044/front_de.39.200.jpg,getraenke,rewe,Heiße Schokolade zuckerfrei,trinkschokolade,kakao
4061458030359,Bourbon-Vanilleeis,Aldi,https://images.openfoodfacts.org/images/products/406/145/803/0359/front_de.25.200.jpg,tiefkuehl,aldi,Vanilleeis,vanilleeis,eis
4388840220052,"Konfitüre ,Sauerkirsche extra",ja!,https://images.openfoodfacts.org/images/products/438/884/022/0052/front_de.25.200.jpg,obst-gemuese,rewe,Konfitüre Sauerkirsche,sauerkirschkonfituere,fruchtaufstrich-mus
4056489031628,Sonnenblumen Öl,Vita D'or,https://images.openfoodfacts.org/images/products/405/648/903/1628/front_de.46.200.jpg,gewuerze-saucen,lidl,Sonnenblumenöl,sonnenblumenoel,speiseoel
4056489124184,American Style Sandwich Weizen,GRÄFSCHAFTER,https://images.openfoodfacts.org/images/products/405/648/912/4184/front_de.83.200.jpg,brot-gebaeck,lidl,Toastbrot American,toastbrot-weiss,toastbrot
4061458042123,Bratkartoffel-Pfanne mit Hähnchen,Aldi,https://images.openfoodfacts.org/images/products/406/145/804/2123/front_de.28.200.jpg,tiefkuehl,aldi,Bratkartoffel-Pfanne Hähnchen,bratkartoffelpfanne,fertiggerichte
4311501664131,Peanut Butter Crunchies,Edeka,https://images.openfoodfacts.org/images/products/431/150/166/4131/front_de.27.200.jpg,fruehstueck-aufstrich,edeka,Erdnussbutter-Cerealien,cerealien,fruehstueck-aufstrich
4061458119849,Hähnchenbrust-Filetstücke - Curry,Geka,https://images.openfoodfacts.org/images/products/406/145/811/9849/front_de.22.200.jpg,fleisch-fisch,aldi,Hähnchenbrust Curry,haehnchenbrust,frisches-fleisch
4056489014058,Bio Vanille Quark,Milbona,https://images.openfoodfacts.org/images/products/405/648/901/4058/front_de.14.200.jpg,milch-eier,lidl,Vanillequark,fruchtquark,quark
4056489096504,sødergarden,Milbona,https://images.openfoodfacts.org/images/products/405/648/909/6504/front_de.28.200.jpg,milch-eier,lidl,Butter,butter-streichfett,milch-eier
4388860682410,Pesto Alla Genovese,RBW,https://images.openfoodfacts.org/images/products/438/886/068/2410/front_de.20.200.jpg,gewuerze-saucen,rewe,Pesto alla Genovese,pesto-genovese,pesto
4388860681789,Pesto Ricotta e Noci,REWE Beste Wahl,https://images.openfoodfacts.org/images/products/438/886/068/1789/front_de.25.200.jpg,gewuerze-saucen,rewe,Pesto Ricotta Walnuss,pesto-walnuss,pesto
4061458023764,Knusper Gockelchen,allfein,https://images.openfoodfacts.org/images/products/406/145/802/3764/front_de.12.200.jpg,tiefkuehl,aldi,Hähnchen knusprig,fleisch-und-gefluegel,tiefkuehl
4056489182528,Frischei-Waffeln,Contadina Firenze,https://images.openfoodfacts.org/images/products/405/648/918/2528/front_de.123.200.jpg,suesses-knabberei,lidl,Waffeln,waffeln,vorrat
5711953106309,Buko mit Skyr,Arla,https://images.openfoodfacts.org/images/products/571/195/310/6309/front_en.19.200.jpg,milch-eier,edeka|rewe,Frischkäse mit Skyr,frischkaese-natur,frischkaese
4056489122876,Buttergemüse,Freshona,https://images.openfoodfacts.org/images/products/405/648/912/2876/front_de.4.200.jpg,tiefkuehl,lidl,Buttergemüse tiefgekühlt,buttergemuese,gemuese
4061458064613,Bio-Kichererbsen,Aldi,https://images.openfoodfacts.org/images/products/406/145/806/4613/front_de.21.200.jpg,vorrat,aldi,Kichererbsen bio,kichererbsen,gemuesekonserven
4388844171589,Essigsauce Mit &quot;Aceto Balsamico Di Modena I. g. ..,Rewe Beste Wahl,https://images.openfoodfacts.org/images/products/438/884/417/1589/front_de.12.200.jpg,gewuerze-saucen,rewe,Balsamico-Sauce,balsamico-creme,essig
4388860191530,Le Gruyère,REWE,https://images.openfoodfacts.org/images/products/438/886/019/1530/front_de.17.200.jpg,milch-eier,rewe,Gruyère,bergkaese,schnittkaese
4056489182863,Bayerischer Pizza-Leberkäse,Dulano,https://images.openfoodfacts.org/images/products/405/648/918/2863/front_de.4.200.jpg,fleisch-fisch,lidl,Leberkäse,leberkaese,wurst-aufschnitt
5425003611469,Bananen,Penny,https://images.openfoodfacts.org/images/products/542/500/361/1469/front_de.25.200.jpg,obst-gemuese,rewe,Bananen,bananen,frisches-obst
8717677338054,Chocolonely Salted Caramel,Tony's Chocolonely,https://images.openfoodfacts.org/images/products/871/767/733/8054/front_de.48.200.jpg,suesses-knabberei,rewe,Milchschokolade Salted Caramel,vollmilchschokolade,schokolade
4061458025027,Landbrötchen - Roggen,Aldi,https://images.openfoodfacts.org/images/products/406/145/802/5027/front_de.31.200.jpg,brot-gebaeck,aldi,Roggenbrötchen,roggenbroetchen,broetchen
4001686215562,Haribo Matador Dark Mix,Haribo,https://images.openfoodfacts.org/images/products/400/168/621/5562/front_de.18.200.jpg,suesses-knabberei,aldi,Fruchtgummi,fruchtgummi,fruchtgummi-suessware
4388860658460,Geschwärzte Oliven,REWE,https://images.openfoodfacts.org/images/products/438/886/065/8460/front_de.21.200.jpg,sonstiges,rewe,Oliven schwarz,oliven-schwarz,oliven
4305615664170,Flohsamenschalen gemahlen,enerBio,https://images.openfoodfacts.org/images/products/430/561/566/4170/front_de.3.200.jpg,vorrat,rossmann,Flohsamenschalen gemahlen,flohsamenschalen,saaten-kerne
4061458021647,Rahm Mandel,Aldi,https://images.openfoodfacts.org/images/products/406/145/802/1647/front_de.36.200.jpg,suesses-knabberei,aldi,Milchschokolade Mandel,nuss-schokolade,schokolade
4388860693973,Nougat bits,REWE,https://images.openfoodfacts.org/images/products/438/886/069/3973/front_de.31.200.jpg,fruehstueck-aufstrich,rewe,Schokomüsli,schokomuesli,muesli
8001665708111,Pfannen-Gnocchi Tomate & Mozarella,Rana,https://images.openfoodfacts.org/images/products/800/166/570/8111/front_de.42.200.jpg,vorrat,lidl,Gnocchi Tomate Mozzarella,gnocchi,kartoffelprodukte
4056489014089,BioFruchtQuark Pfirsisch-Mango-Maracuja,Milbona,https://images.openfoodfacts.org/images/products/405/648/901/4089/front_de.22.200.jpg,milch-eier,lidl,Fruchtquark bio,fruchtquark,quark
4056489020561,Granola Bites cocos & chocolat,Lidl,https://images.openfoodfacts.org/images/products/405/648/902/0561/front_de.23.200.jpg,fruehstueck-aufstrich,lidl,Granola Schoko Kokos,schokomuesli,muesli
4388860690613,Kokosmilch Cremig,Rewe,https://images.openfoodfacts.org/images/products/438/886/069/0613/front_de.23.200.jpg,getraenke,rewe,Kokosmilch,kokosmilch,pflanzendrinks-sahne
4058172451317,Schokocreme Milch & Nuss-Nougat,DmBio,https://images.openfoodfacts.org/images/products/405/817/245/1317/front_de.12.200.jpg,fruehstueck-aufstrich,dm,Nuss-Nougat-Creme bio,nuss-nougat-creme,suesse-brotaufstriche
5000112638837,Coke,Coca Cola,https://images.openfoodfacts.org/images/products/500/011/263/8837/front_de.20.200.jpg,getraenke,rewe,Cola,cola-classic,cola
4311501637463,Tortilla Chips Milde Paprika,Gut&Günstig,https://images.openfoodfacts.org/images/products/431/150/163/7463/front_de.34.200.jpg,suesses-knabberei,edeka,Tortilla Chips Paprika,tortillachips,chips-knabbergebaeck
4056489209997,Knusper Schoko & Nuss Hafer-Müsli,Crowfield,https://images.openfoodfacts.org/images/products/405/648/920/9997/front_de.128.200.jpg,fruehstueck-aufstrich,lidl,Knuspermüsli Schoko Nuss,nussmuesli,muesli
4388860682014,Bananen Nektar,REWE Beste Wahl,https://images.openfoodfacts.org/images/products/438/886/068/2014/front_de.30.200.jpg,getraenke,rewe,Bananennektar,bananennektar,nektar
4061458058476,Gebäckstangen - Käse,Aldi,https://images.openfoodfacts.org/images/products/406/145/805/8476/front_de.33.200.jpg,suesses-knabberei,aldi,Käsestangen,kaesestangen,chips-knabbergebaeck
4061458089616,Backpulver,Back Family,https://images.openfoodfacts.org/images/products/406/145/808/9616/front_de.63.200.jpg,sonstiges,aldi,Backpulver,backpulver,backzutaten
4056489037767,Eier aus Bodenhaltung,Lidl,https://images.openfoodfacts.org/images/products/405/648/903/7767/front_de.13.200.jpg,milch-eier,lidl,Eier Bodenhaltung,eier-bodenhaltung,eier
4056489127413,Tomaten Sauce,Combino,https://images.openfoodfacts.org/images/products/405/648/912/7413/front_de.33.200.jpg,gewuerze-saucen,lidl,Tomatensauce,tomatensauce,saucen-ketchup
4056489216230,High protein Erdbeere,Milbona,https://images.openfoodfacts.org/images/products/405/648/921/6230/front_de.23.200.jpg,milch-eier,lidl,Fruchtjoghurt Erdbeere high protein,fruchtjoghurt,joghurt
4061458089838,Vanillinzucker 15er-Pack,Aldi,https://images.openfoodfacts.org/images/products/406/145/808/9838/front_de.65.200.jpg,vorrat,aldi,Vanillezucker,vanillezucker,zucker
4305615416212,Nuss-Mischung geröstet und gesalzen,Genuss Plus,https://images.openfoodfacts.org/images/products/430/561/541/6212/front_de.27.200.jpg,suesses-knabberei,rossmann,Nussmischung geröstet gesalzen,nussmischung,nuesse-kerne
4260248511256,Lughurt Stracciatella,Made with Luve,https://images.openfoodfacts.org/images/products/426/024/851/1256/front_de.30.200.jpg,suesses-knabberei,rewe,Joghurt vegan Stracciatella,sojajoghurt-frucht,pflanzendrinks-joghurt
8004583711409,Grissini Stirati Torinesi,Lema,https://images.openfoodfacts.org/images/products/800/458/371/1409/front_de.26.200.jpg,brot-gebaeck,rewe,Grissini,grissini,salzgebaeck
4311501668375,Leichter Kräuter-Quark,Edeka,https://images.openfoodfacts.org/images/products/431/150/166/8375/front_de.16.200.jpg,milch-eier,edeka,Kräuterquark,kraeuterquark,quark
4057295251156,Atlantischer Räucherlachs,ArcticFish,https://images.openfoodfacts.org/images/products/405/729/525/1156/front_de.22.200.jpg,fleisch-fisch,rewe,Räucherlachs,raeucherlachs,raeucherfisch
4388844079366,Spaghetti Glutenfrei,Rewe,https://images.openfoodfacts.org/images/products/438/884/407/9366/front_de.37.200.jpg,vorrat,rewe,Spaghetti glutenfrei,spaghetti,nudeln
4305615666365,Veganer Linseneintopf,Ener Bio,https://images.openfoodfacts.org/images/products/430/561/566/6365/front_de.17.200.jpg,vorrat,rossmann,Linseneintopf vegan bio,linseneintopf,suppen-eintoepfe
4000417215000,Hula Hula,Ritter Sport,https://images.openfoodfacts.org/images/products/400/041/721/5000/front_de.32.200.jpg,suesses-knabberei,rewe,Schokolade gefüllt Kokos,schokolade,suesses-knabberei
4000417216007,Marhaba Joghurt Honig Nuss,Ritter Sport,https://images.openfoodfacts.org/images/products/400/041/721/6007/front_de.29.200.jpg,suesses-knabberei,rewe,Schokolade gefüllt Joghurt Honig Nuss,vollmilchschokolade,schokolade
4000417217004,Weisse Mango Maracuja,RITTER SPORT,https://images.openfoodfacts.org/images/products/400/041/721/7004/front_de.37.200.jpg,suesses-knabberei,rewe,Weiße Schokolade Mango Maracuja,weisse-schokolade,schokolade
9001432048418,Himbeere mit 80% Fruchtanteil,d'arbo,https://images.openfoodfacts.org/images/products/900/143/204/8418/front_de.22.200.jpg,tiefkuehl,rewe,Himbeerkonfitüre,himbeerkonfituere,fruchtaufstrich-mus
9001432048425,Heidelbeere mit 80% Fruchtanteil,Darbo,https://images.openfoodfacts.org/images/products/900/143/204/8425/front_de.25.200.jpg,tiefkuehl,rewe,Heidelbeerkonfitüre,heidelbeerkonfituere,fruchtaufstrich-mus
4061458149693,Kichererbsen,King’s Crown,https://images.openfoodfacts.org/images/products/406/145/814/9693/front_de.90.200.jpg,obst-gemuese,aldi,Kichererbsen Dose,kichererbsen,gemuesekonserven
4058172451553,Roggenvollkornbrot,DmBio,https://images.openfoodfacts.org/images/products/405/817/245/1553/front_de.16.200.jpg,brot-gebaeck,dm,Roggenvollkornbrot bio,roggenvollkornbrot,brot
4260430654174,Vantastic Schnetzel aus Soja,Vantastic Foods,https://images.openfoodfacts.org/images/products/426/043/065/4174/front_de.32.200.jpg,vorrat,rewe,Sojaschnetzel,sojaschnetzel,tofu-sojaprodukte
4061458073301,Pesto Rosso,Aldi,https://images.openfoodfacts.org/images/products/406/145/807/3301/front_de.56.200.jpg,gewuerze-saucen,aldi,Pesto rosso,pesto-rosso,pesto
4056489117513,Le Cremeux,Chêne d'argent,https://images.openfoodfacts.org/images/products/405/648/911/7513/front_de.16.200.jpg,milch-eier,lidl,Weichkäse,weichkaese,milch-eier
4388860229752,Linseneintopf mit Würstchenscheiben,REWE Beste Wahl,https://images.openfoodfacts.org/images/products/438/886/022/9752/front_de.3.200.jpg,vorrat,rewe,Linseneintopf mit Würstchen,linseneintopf,suppen-eintoepfe
4305615662879,Kokosdrink Natur,enerBio,https://images.openfoodfacts.org/images/products/430/561/566/2879/front_de.27.200.jpg,getraenke,rossmann,Kokosdrink bio,kokosdrink,pflanzendrink
8713800102875,Fruchtgummi Assortie,Cloetta Holland,https://images.openfoodfacts.org/images/products/871/380/010/2875/front_de.12.200.jpg,suesses-knabberei,rossmann,Fruchtgummi,fruchtgummi,fruchtgummi-suessware
4014400929379,Knoppers Kokosriegel 5er-Pack,Storck,https://images.openfoodfacts.org/images/products/401/440/092/9379/front_de.30.200.jpg,suesses-knabberei,edeka,Waffelriegel Kokos,waffelriegel,schokoriegel
4061458037730,Steinofen Brötchen kernig,Goldähren,https://images.openfoodfacts.org/images/products/406/145/803/7730/front_de.25.200.jpg,brot-gebaeck,aldi,Aufbackbrötchen kernig,aufbackbroetchen,broetchen
4061458102698,Mediterrane Kartoffel-Wedges offen,Aldi,https://images.openfoodfacts.org/images/products/406/145/810/2698/front_de.5.200.jpg,tiefkuehl,aldi,Kartoffel-Wedges tiefgekühlt mediterran,kartoffelprodukte,tiefkuehl
8715700117140,Zero Tomaten Ketchup,HEINZ,https://images.openfoodfacts.org/images/products/871/570/011/7140/front_de.85.200.jpg,gewuerze-saucen,rewe|aldi,Tomatenketchup zuckerfrei,tomatenketchup,ketchup
4061458159739,Erdnussflips Classic XXL,Aldi,https://images.openfoodfacts.org/images/products/406/145/815/9739/front_de.55.200.jpg,brot-gebaeck,aldi,Erdnussflips,saaten-kerne,sonstiges
4061458020893,Pinienkerne,Trader Joe's,https://images.openfoodfacts.org/images/products/406/145/802/0893/front_de.30.200.jpg,suesses-knabberei,aldi,Pinienkerne,pinienkerne,nuesse-kerne
4388860592641,Stachelbeere Rhababer,Rewe,https://images.openfoodfacts.org/images/products/438/886/059/2641/front_de.23.200.jpg,obst-gemuese,rewe,Fruchtaufstrich Stachelbeere Rhabarber,fruchtaufstrich-mus,obst-gemuese
4305615664217,Leinsamen geschrotet,Rossmann,https://images.openfoodfacts.org/images/products/430/561/566/4217/front_de.15.200.jpg,vorrat,rossmann,Leinsamen geschrotet,leinsamen,samen
4056489203476,Tilsiter,Milbona,https://images.openfoodfacts.org/images/products/405/648/920/3476/front_de.13.200.jpg,milch-eier,lidl,Tilsiter,tilsiter,schnittkaese
4000539138409,LINDOR,Lindt,https://images.openfoodfacts.org/images/products/400/053/913/8409/front_de.19.200.jpg,suesses-knabberei,rewe,Pralinen Edelbitter,pralinen,pralinen-konfekt
4388860396140,Dinkel Doppelkeks,REWE Bio,https://images.openfoodfacts.org/images/products/438/886/039/6140/front_de.18.200.jpg,suesses-knabberei,rewe,Doppelkeks Dinkel,doppelkekse,kekse-gebaeck
4061458067720,4 Fruchtsaft,Aldi,https://images.openfoodfacts.org/images/products/406/145/806/7720/front_de.9.200.jpg,getraenke,aldi,Mehrfruchtsaft,mehrfruchtsaft,saft
4061458020855,Hot Dog-Würstchen,Aldi,https://images.openfoodfacts.org/images/products/406/145/802/0855/front_de.32.200.jpg,fleisch-fisch,aldi,Hot-Dog-Würstchen,wiener-wuerstchen,wuerstchen
4056489156628,Walnüsse gerieben,Belbake,https://images.openfoodfacts.org/images/products/405/648/915/6628/front_de.17.200.jpg,suesses-knabberei,lidl,Walnüsse gemahlen,walnusskerne,nuesse-kerne
4045800729153,Bio Eiersalat,Popp,https://images.openfoodfacts.org/images/products/404/580/072/9153/front_de.12.200.jpg,fruehstueck-aufstrich,rewe,Eiersalat bio,eiersalat,herzhafte-brotaufstriche
4000540003253,Knusper Beere & Schoko,Kölln,https://images.openfoodfacts.org/images/products/400/054/000/3253/front_de.24.200.jpg,fruehstueck-aufstrich,edeka,Müsli Knusper Beere Schoko,knuspermuesli,muesli
4061458166447,Fitness-Bowl - Edamame & Bulgur mit Broccoli in Mintdressing,Aldi,https://images.openfoodfacts.org/images/products/406/145/816/6447/front_de.22.200.jpg,tiefkuehl,aldi,Fertiggericht Bulgur Edamame,fertiggerichte,tiefkuehl
8711327384552,Collection Ruby,Magnum,https://images.openfoodfacts.org/images/products/871/132/738/4552/front_en.13.200.jpg,tiefkuehl,rewe,Eis am Stiel Ruby,eis-am-stiel,eis
8711327371682,Cookie Dough S'Wich Up,Ben & Jerry's,https://images.openfoodfacts.org/images/products/871/132/737/1682/front_de.76.200.jpg,tiefkuehl,edeka,Speiseeis Cookie Dough Sandwich,cookie-dough-eis,eis
4388860172225,Polenta Maisgrieß,Rewe Bio,https://images.openfoodfacts.org/images/products/438/886/017/2225/front_de.23.200.jpg,vorrat,rewe,Polenta,polenta,griess-getreide
4061458010061,Ravioli mit Tomatensoße,Aldi,https://images.openfoodfacts.org/images/products/406/145/801/0061/front_de.44.200.jpg,fleisch-fisch,aldi,Ravioli Tomatensoße,ravioli-fleisch,fertiggerichte-fleisch
4061458009843,Hühner-Nudeltopf,Aldi,https://images.openfoodfacts.org/images/products/406/145/800/9843/front_de.64.200.jpg,fleisch-fisch,aldi,Hühnernudeltopf,huehnernudelsuppe,konserven-fertiggerichte
4058172451430,Deutscher Blütenhonig,DmBio,https://images.openfoodfacts.org/images/products/405/817/245/1430/front_de.28.200.jpg,fruehstueck-aufstrich,dm,Blütenhonig,bluetenhonig,honig
4056489013778,Weizenmehl Vollkorn,Belbake,https://images.openfoodfacts.org/images/products/405/648/901/3778/front_de.15.200.jpg,vorrat,lidl,Weizenmehl Vollkorn,weizenvollkornmehl,mehl
4056489129677,Pesto alla Calabrese,Baresa,https://images.openfoodfacts.org/images/products/405/648/912/9677/front_de.57.200.jpg,gewuerze-saucen,lidl,Pesto rosso,pesto-rosso,pesto
4388860610185,Clementinen Saft Direktsaft 100%,REWE Beste Wahl,https://images.openfoodfacts.org/images/products/438/886/061/0185/front_de.57.200.jpg,getraenke,rewe,Clementinensaft Direktsaft,orangensaft,saft
4058172388651,Dinkel Vollkornlocken,DmBio,https://images.openfoodfacts.org/images/products/405/817/238/8651/front_de.18.200.jpg,vorrat,dm,Dinkelnudeln Vollkorn,nudeln,vorrat
4058172324123,Ravioli,DmBio,https://images.openfoodfacts.org/images/products/405/817/232/4123/front_de.25.200.jpg,vorrat,dm,Ravioli,ravioli,nudeln
4002575604603,Aachener Pflümli Marmelade,Zentis,https://images.openfoodfacts.org/images/products/400/257/560/4603/front_de.27.200.jpg,fruehstueck-aufstrich,edeka,Pflaumenmarmelade,konfituere-marmelade-gelee,fruehstueck-aufstrich
8711327370753,Salted Caramel Brownie,Ben & Jerry's,https://images.openfoodfacts.org/images/products/871/132/737/0753/front_de.50.200.jpg,tiefkuehl,rewe,Speiseeis Salted Caramel,karamell-eis,eis
4061458076920,Grill-Sauce - Honey-BBQ,BBQ,https://images.openfoodfacts.org/images/products/406/145/807/6920/front_de.20.200.jpg,gewuerze-saucen,aldi,Grillsauce Honey BBQ,barbecuesauce,grill-bbq-sauce
4311501660829,Ananas in Stücke,Edeka Gut & Günstig,https://images.openfoodfacts.org/images/products/431/150/166/0829/front_de.33.200.jpg,obst-gemuese,edeka,Ananas Stücke Konserve,ananas-konserve,obstkonserven
4316734091662,Dunkle Sojasauce,Lee Kum Kee,https://images.openfoodfacts.org/images/products/431/673/409/1662/front_de.43.200.jpg,gewuerze-saucen,rewe,Sojasauce dunkel,sojasauce,asia-sauce
8711327373105,Cookie Dough,Ben & Jerry's,https://images.openfoodfacts.org/images/products/871/132/737/3105/front_de.86.200.jpg,tiefkuehl,edeka,Speiseeis Cookie Dough,cookie-dough-eis,eis
4000582370696,Hähnchenbrust Hauchzart mit Honig,Herta,https://images.openfoodfacts.org/images/products/400/058/237/0696/front_de.19.200.jpg,fleisch-fisch,rewe,Hähnchenbrust Aufschnitt Honig,gefluegelwurst,wurst-aufschnitt
4388860631852,Basmatireis weiß,Midsona,https://images.openfoodfacts.org/images/products/438/886/063/1852/front_de.30.200.jpg,vorrat,rewe,Basmatireis,basmatireis,reis
4056489130734,Protein Bar Weiße-Schokolade Crisp,SPORTYFEEL,https://images.openfoodfacts.org/images/products/405/648/913/0734/front_de.33.200.jpg,suesses-knabberei,lidl,Proteinriegel Weiße Schokolade,proteinriegel,muesliriegel
4058172469510,Chili Sin Carne,DmBio,https://images.openfoodfacts.org/images/products/405/817/246/9510/front_de.47.200.jpg,vorrat,dm,Chili sin Carne,chili-sin-carne,konserven-fertiggerichte
4058172469497,Kichererbsen Eintopf mit Kokosmilch,DmBio,https://images.openfoodfacts.org/images/products/405/817/246/9497/front_de.25.200.jpg,vorrat,dm,Kichererbseneintopf Kokos,konserven-fertiggerichte,vorrat
4058172283772,Leinöl,DmBio,https://images.openfoodfacts.org/images/products/405/817/228/3772/front_de.37.200.jpg,gewuerze-saucen,dm,Leinöl,leinoel,speiseoel
4002473962355,Grüne Bohnen Eintopf Rind,10% Kartoffeln,https://images.openfoodfacts.org/images/products/400/247/396/2355/front_de.52.200.jpg,obst-gemuese,lidl,Bohneneintopf Rind,bohneneintopf,suppen-eintoepfe
7613036868969,Ernst Wagners Frischer Teig Pizza,Nestlé,https://images.openfoodfacts.org/images/products/761/303/686/8969/front_de.19.200.jpg,vorrat,rewe,Pizzateig frisch,pizzateig,teig
4388860415254,"Rote Beete - Kugeln, Glas",REWE Beste Wahl,https://images.openfoodfacts.org/images/products/438/886/041/5254/front_de.3.200.jpg,obst-gemuese,rewe,Rote Bete Kugeln,rote-bete,gemuesekonserven
4061458005913,Bratröllchen in mild-würziger Marinade,Aldi,https://images.openfoodfacts.org/images/products/406/145/800/5913/front_de.9.200.jpg,fleisch-fisch,aldi,Heringsfilet mariniert,heringsfilet-konserve,fischkonserven
4061458098236,"Aprikosen Soft-Früchte, entsteint",Schneekoppe,https://images.openfoodfacts.org/images/products/406/145/809/8236/front_de.26.200.jpg,obst-gemuese,aldi,Aprikosen getrocknet,getrocknete-aprikosen,trockenfruechte
4056924001353,Aioli vegan,Bedda,https://images.openfoodfacts.org/images/products/405/692/400/1353/front_de.36.200.jpg,gewuerze-saucen,rewe,Aioli vegan,aioli,mayonnaise-dip
4388441350134,Sanft und saftig Aprikose,Rewe,https://images.openfoodfacts.org/images/products/438/844/135/0134/front_de.25.200.jpg,obst-gemuese,rewe,Aprikosenmarmelade,konfituere-marmelade-gelee,fruehstueck-aufstrich
4013182024098,Gegrillte Paprika Cashew,Nabio,https://images.openfoodfacts.org/images/products/401/318/202/4098/front_de.25.200.jpg,fruehstueck-aufstrich,rewe,Brotaufstrich Paprika Cashew,paprikaaufstrich,herzhafte-brotaufstriche
7613035050655,Bum Bum,Nestlé,https://images.openfoodfacts.org/images/products/761/303/505/0655/front_de.32.200.jpg,tiefkuehl,rewe,Wassereis,wassereis,eis
4056489167952,Herbes de Provence,kania,https://images.openfoodfacts.org/images/products/405/648/916/7952/front_fr.15.200.jpg,gewuerze-saucen,lidl,Kräuter der Provence,wuerzmischung,gewuerz
4311501682036,Haferbar Flapjack Edeka,Edeka,https://images.openfoodfacts.org/images/products/431/150/168/2036/front_de.19.200.jpg,suesses-knabberei,edeka,Haferriegel,muesliriegel,suesses-knabberei
5000112638806,CocaCola Zero Sugar – Null Zucker,Coca-Cola Company,https://images.openfoodfacts.org/images/products/500/011/263/8806/front_de.36.200.jpg,getraenke,edeka,Cola zuckerfrei,cola-zuckerfrei,cola
4006237091039,Risbellis-Apfel Zimt,reis fit,https://images.openfoodfacts.org/images/products/400/623/709/1039/front_de.36.200.jpg,suesses-knabberei,rewe,Reiswaffeln Apfel Zimt,chips-knabbergebaeck,suesses-knabberei
4388860397161,Sambal Oelek,Rewe Beste Wahl,https://images.openfoodfacts.org/images/products/438/886/039/7161/front_de.15.200.jpg,gewuerze-saucen,rewe,Sambal Oelek,sambal-oelek,asia-sauce
4260556672540,Nougat Edelbitter,Share,https://images.openfoodfacts.org/images/products/426/055/667/2540/front_de.50.200.jpg,suesses-knabberei,dm|rossmann,Schokolade Edelbitter,zartbitterschokolade,schokolade
